periodo,nombre_facultad,nombre_programa,nivel_académico,jornada,modalidad,no_estudiantes,periodo_año,periodo_semestre,institucion,tipo_desercion
SEGUNDO SEMESTRE 2020,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,PREGRADO,DIURNA,PRESENCIAL,15,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,PREGRADO,NOCTURNA,PRESENCIAL,18,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,PREGRADO,DIURNA,PRESENCIAL,18,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,PREGRADO,NOCTURNA,PRESENCIAL,16,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,DERECHO Y CIENCIAS  SOCIALES,MAESTRIA EN DERECHOS HUMANOS,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,1,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,DERECHO Y CIENCIAS  SOCIALES,DERECHO,PREGRADO,DIURNA,PRESENCIAL,4,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,DERECHO Y CIENCIAS  SOCIALES,DERECHO,PREGRADO,EXTENDIDA,PRESENCIAL,1,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,ESTUDIOS A DISTANCIA,ESPECIALIZACION EN ALTA GERENCIA DE EMPRESAS,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,8,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,ESTUDIOS A DISTANCIA,ESPECIALIZACION EN DIDACTICA DE LA MATEMATICA PARA LA EDUCACION BASICA,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,2,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,ESTUDIOS A DISTANCIA,ESPECIALIZACION EN GERENCIA DE EMPRESAS DE SALUD,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,4,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,ESTUDIOS A DISTANCIA,ESPECIALIZACION EN PEDAGOGIA DE LA LENGUA CASTELLANA Y LITERATURA,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,2,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,ESTUDIOS A DISTANCIA,MAESTRIA EN DIDACTICA DE LA MATEMATICA,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,7,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,ESTUDIOS A DISTANCIA,ADMINISTRACION AGROINDUSTRIAL,PREGRADO,OTRA,VIRTUAL,2,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL  EN PROCESOS COMERCIALES Y FINANCIEROS,PREGRADO,OTRA,VIRTUAL,7,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,PREGRADO,OTRA,VIRTUAL,10,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,PREGRADO,OTRA,VIRTUAL,4,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,ESTUDIOS A DISTANCIA,TECNOLOGIA  EN GESTION AGROINDUSTRIAL,PREGRADO,OTRA,VIRTUAL,1,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,ESTUDIOS A DISTANCIA,TECNOLOGIA EN MAQUINAS Y HERRAMIENTAS,PREGRADO,OTRA,DISTANCIA,1,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,PREGRADO,OTRA,DISTANCIA,2,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,ESTUDIOS A DISTANCIA,TECNOLOGIA EN REGENCIA DE FARMACIA,PREGRADO,OTRA,DISTANCIA,3,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,INGENIERIA,ESPECIALIZACION EN BASES DE DATOS,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,9,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,INGENIERIA,ESPECIALIZACION EN GERENCIA DE PROYECTOS DE CONSTRUCCION,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,1,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,INGENIERIA,ESPECIALIZACION EN INFRAESTRUCTURA VIAL,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,1,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,INGENIERIA,MAESTRIA EN METALURGIA Y CIENCIAS DE LOS MATERIALES,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,3,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,INGENIERIA,ARQUITECTURA,PREGRADO,EXTENDIDA,PRESENCIAL,8,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,INGENIERIA,INGENIERIA AMBIENTAL,PREGRADO,DIURNA,PRESENCIAL,9,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,INGENIERIA,INGENIERIA CIVIL,PREGRADO,DIURNA,PRESENCIAL,3,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,INGENIERIA,INGENIERIA DE SISTEMAS Y COMPUTACION,PREGRADO,DIURNA,PRESENCIAL,13,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,INGENIERIA,INGENIERIA DE TRANSPORTE Y VIAS,PREGRADO,DIURNA,PRESENCIAL,12,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,INGENIERIA,INGENIERIA METALURGICA,PREGRADO,DIURNA,PRESENCIAL,4,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,INGENIERIA,TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO,PREGRADO,OTRA,PRESENCIAL,17,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,INGENIERIA,TECNOLOGIA EN  GESTION DE PRODUCCION Y TRANSFOMACION DEL ACERO,PREGRADO,OTRA,PRESENCIAL,2,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL CHIQUINQUIRA,ADMINISTRACION DE EMPRESAS,PREGRADO,NOCTURNA,PRESENCIAL,5,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL CHIQUINQUIRA,CONTADURIA PUBLICA,PREGRADO,NOCTURNA,PRESENCIAL,4,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL DUITAMA,ESPECIALIZACION EN  PLANIFICACION DEL  TURISMO SOSTENIBLE,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,5,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL DUITAMA,ESPECIALIZACIÓN EN DISEÑO DE MAQUINARIA Y EQUIPO,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,5,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL DUITAMA,ESPECIALIZACION EN ESTADISTICA,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,3,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL DUITAMA,ESPECIALIZACION EN GESTION ESTRATEGICA DE PROYECTOS,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,1,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL DUITAMA,ESPECIALIZACIÓN EN INFORMÁTICA PARA LA DOCENCIA,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,10,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL DUITAMA,ESPECIALIZACION EN PEDAGOGIA DE LOS DERECHOS HUMANOS,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,20,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL DUITAMA,ESPECIALIZACIÓN EN PLANIFICACIÓN Y REGULACIÓN ENERGÉTICA,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,3,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL DUITAMA,MAESTRÍA EN DISEÑO,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,1,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL DUITAMA,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,PREGRADO,DIURNA,PRESENCIAL,6,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL DUITAMA,ADMINISTRACION INDUSTRIAL,PREGRADO,DIURNA,PRESENCIAL,4,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL DUITAMA,ADMINISTRACION TURISTICA Y HOTELERA,PREGRADO,DIURNA,PRESENCIAL,5,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL DUITAMA,DISEÑO INDUSTRIAL,PREGRADO,DIURNA,PRESENCIAL,4,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,PREGRADO,DIURNA,PRESENCIAL,6,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL DUITAMA,LICENCIATURA EN MATEMATICAS,PREGRADO,DIURNA,PRESENCIAL,1,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL DUITAMA,LICENCIATURA EN MATEMATICAS Y ESTADISTICA,PREGRADO,EXTENDIDA,PRESENCIAL,1,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,PREGRADO,DIURNA,PRESENCIAL,5,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL SOGAMOSO,ESPECIALIZACION EN AUTOMATIZACION INDUSTRIAL,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,8,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL SOGAMOSO,ESPECIALIZACION EN GEOTECNIA VIAL,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,2,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL SOGAMOSO,ESPECIALIZACION EN GERENCIA TALENTO HUMANO,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,13,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL SOGAMOSO,ESPECIALIZACION EN GESTION AMBIENTAL,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,7,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL SOGAMOSO,ESPECIALIZACIÓN EN GESTIÓN Y AUDITORÍA TRIBUTARIA,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,5,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL SOGAMOSO,ESPECIALIZACION EN INGENIERIA DE PRODUCCION Y OPERACIONES,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,2,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL SOGAMOSO,ESPECIALIZACION EN SEGURIDAD Y SALUD EN EL TRABAJO,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,9,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL SOGAMOSO,ESPECIALIZACION EN TELECOMUNICACIONES,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,7,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL SOGAMOSO,MAESTRIA EN CIENCIAS DE LA TIERRA,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,2,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL SOGAMOSO,MAESTRIA EN INGENIERIA,POSGRADO,DIURNA - NOCTURNA,PRESENCIAL,1,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL SOGAMOSO,ADMINISTRACION DE EMPRESAS,PREGRADO,EXTENDIDA,PRESENCIAL,3,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL SOGAMOSO,CONTADURIA PUBLICA,PREGRADO,DIURNA,PRESENCIAL,4,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL SOGAMOSO,INGENIERIA DE MINAS,PREGRADO,DIURNA,PRESENCIAL,2,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL SOGAMOSO,INGENIERIA ELECTRONICA,PREGRADO,DIURNA,PRESENCIAL,12,2020.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2020,SECCIONAL SOGAMOSO,INGENIERIA INDUSTRIAL,PREGRADO,DIURNA,PRESENCIAL,1,2020.0,2,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,CIENCIAS,ESPECIALIZACION EN SEGURIDAD Y CALIDAD ALIMENTARIA,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,CIENCIAS,MAESTRIA EN CIENCIAS FISICA,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,CIENCIAS,MAESTRIA EN CIENCIAS MATEMATICAS,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,CIENCIAS,MAESTRIA EN QUIMICA,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,CIENCIAS AGROPECUARIAS,MAESTRIA EN CIENCIAS AGRARIAS,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,2,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,CIENCIAS AGROPECUARIAS,MAESTRIA EN CIENCIAS VETERINARIAS,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,3,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,CIENCIAS AGROPECUARIAS,MAESTRIA EN DESARROLLO RURAL,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,CIENCIAS DE LA EDUCACION,DOCTORADO EN HISTORIA,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,CIENCIAS DE LA EDUCACION,ESPECIALIZACION EN GERENCIA EDUCACIONAL,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,CIENCIAS DE LA EDUCACION,MAESTRIA EN AMBIENTES EDUCATIVOS MEDIADOS POR TIC,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,2,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,CIENCIAS DE LA EDUCACION,MAESTRIA EN EDUCACION,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,CIENCIAS DE LA EDUCACION,MAESTRIA EN EDUCACION MATEMATICA,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,2,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,CIENCIAS DE LA EDUCACION,MAESTRIA EN HISTORIA,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,2,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,CIENCIAS DE LA EDUCACION,MAESTRIA EN LINGUISTICA,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,CIENCIAS DE LA EDUCACION,MAESTRIA EN PATRIMONIO CULTURAL,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,CIENCIAS DE LA EDUCACION,MAESTRÍA EN PEDAGOGÍA DE LA CULTURA FÍSICA,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,2,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,CIENCIAS DE LA SALUD,ESPECIALIZACION EN SEGURIDAD Y SALUD EN EL TRABAJO,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,3,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,ESTUDIOS A DISTANCIA,ESPECIALIZACION EN ALTA GERENCIA DE EMPRESAS,POSGRADO,DIURNO - NOCTURNO,VIRTUAL,12,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,ESTUDIOS A DISTANCIA,ESPECIALIZACION EN DIDACTICA DE LA MATEMATICA PARA LA EDUCACION BASICA,POSGRADO,DIURNO - NOCTURNO,VIRTUAL,3,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,ESTUDIOS A DISTANCIA,ESPECIALIZACION EN GERENCIA DE EMPRESAS DE SALUD,POSGRADO,DIURNO - NOCTURNO,VIRTUAL,2,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,ESTUDIOS A DISTANCIA,ESPECIALIZACION EN PEDAGOGIA DE LA LENGUA CASTELLANA Y LITERATURA,POSGRADO,DIURNO - NOCTURNO,VIRTUAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,ESTUDIOS A DISTANCIA,MAESTRIA EN DIDACTICA DE LA MATEMATICA,POSGRADO,DIURNO - NOCTURNO,VIRTUAL,5,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,INGENIERIA,DOCTORADO EN INGENIERIA,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,INGENIERIA,DOCTORADO EN INGENIERIA Y CIENCIA DE LOS MATERIALES,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,INGENIERIA,ESPECIALIZACION EN GERENCIA DE PROYECTOS DE CONSTRUCCION,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,INGENIERIA,MAESTRIA EN INGENIERIA AMBIENTAL,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,SECCIONAL DUITAMA,ESPECIALIZACIÓN EN DISEÑO DE MAQUINARIA Y EQUIPO,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,2,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,SECCIONAL DUITAMA,ESPECIALIZACION EN GESTION DE LA PRODUCTIVIDAD Y MEJORAMIENTO CONTINUO,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,2,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,SECCIONAL DUITAMA,ESPECIALIZACION EN GESTION ESTRATEGICA DE PROYECTOS,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,2,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,SECCIONAL DUITAMA,ESPECIALIZACIÓN EN PLANIFICACIÓN Y REGULACIÓN ENERGÉTICA,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,SECCIONAL DUITAMA,MAESTRÍA EN DISEÑO,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,SECCIONAL DUITAMA,MAESTRÍA EN GESTIÓN ESTRATÉGICA DE PROYECTOS,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,3,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,SECCIONAL SOGAMOSO,ESPECIALIZACION EN GEOTECNIA VIAL,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,2,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,SECCIONAL SOGAMOSO,ESPECIALIZACION EN GERENCIA TALENTO HUMANO,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,3,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,SECCIONAL SOGAMOSO,ESPECIALIZACION EN GESTION AMBIENTAL,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,4,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,SECCIONAL SOGAMOSO,ESPECIALIZACIÓN EN GESTIÓN Y AUDITORÍA TRIBUTARIA,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,SECCIONAL SOGAMOSO,ESPECIALIZACION EN INGENIERIA DE PRODUCCION Y OPERACIONES,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,SECCIONAL SOGAMOSO,ESPECIALIZACION EN SEGURIDAD Y SALUD EN EL TRABAJO,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,9,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,SECCIONAL SOGAMOSO,MAESTRIA EN INGENIERIA,POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2021,SECCIONAL SOGAMOSO,"MAESTRIA EN SEGURIDAD Y SALUD EN EL TRABAJO, ENFASIS EN HIGIENE Y SEGURIDAD INDUSTRIAL",POSGRADO,DIURNO - NOCTURNO,PRESENCIAL,1,2021.0,1,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS,FISICA,PREGRADO,DIURNA,PRESENCIAL,6,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS,BIOLOGIA,PREGRADO,DIURNA,PRESENCIAL,7,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS,MATEMATICAS,PREGRADO,DIURNA,PRESENCIAL,15,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS,QUIMICA,PREGRADO,DIURNA,PRESENCIAL,8,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS AGROPECUARIAS,INGENIERIA AGRONOMICA,PREGRADO,DIURNA,PRESENCIAL,12,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS AGROPECUARIAS,MEDICINA VETERINARIA Y ZOOTECNIA,PREGRADO,DIURNA,PRESENCIAL,9,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS AGROPECUARIAS,MAESTRIA EN CIENCIAS AGRARIAS,POSGRADO,OTRA,PRESENCIAL,1,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS AGROPECUARIAS,MAESTRIA EN CIENCIAS VETERINARIAS,POSGRADO,OTRA,PRESENCIAL,1,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS,PREGRADO,DIURNA,PRESENCIAL,4,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS DE LA EDUCACION,LICENCIATURA EN INFORMATICA Y TECNOLOGIA,PREGRADO,NOCTURNA,PRESENCIAL,2,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,PREGRADO,DIURNA,PRESENCIAL,11,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS DE LA EDUCACION,LICENCIATURA  EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,PREGRADO,DIURNA,PRESENCIAL,9,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,PREGRADO,NOCTURNA,PRESENCIAL,19,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE,PREGRADO,DIURNA,PRESENCIAL,19,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS DE LA EDUCACION,LICENCIATURA EN CIENCIAS SOCIALES,PREGRADO,DIURNA,PRESENCIAL,6,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS DE LA EDUCACION,LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA,PREGRADO,DIURNA,PRESENCIAL,4,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION PREESCOLAR,PREGRADO,DIURNA,PRESENCIAL,8,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MUSICA,PREGRADO,DIURNA,PRESENCIAL,4,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS DE LA EDUCACION,LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS,PREGRADO,DIURNA,PRESENCIAL,5,2021.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2021,CIENCIAS DE LA EDUCACION,LICENCIATURA EN FILOSOFIA,PREGRADO,EXTENDIDA,PRESENCIAL,3,2021.0,2,UPTC,NO_ACADEMICA
